,4298.05,4413.08,4446.01,4446.05,4614.04,4659.02,4692.01,4846.01,4953.04,4993.13,4993.15,5001.08,5024.10,5073.08,5105.01,5114.06,5134.09,5137.10,5137.11,5175.08,5184.08,5207.01,5216.04,5238.05,5247.10,5256.06,5262.09,5288.12,5297.02,5303.08,5348.10,5359.11,5359.13,5368.03,5382.06,5391.06,5430.08,5430.10,5445.07,5450.04,5453.01,5470.10,5470.12,5492.05,5509.02,5539.06,5539.08,5561.04,5561.06,5569.06,5578.02,5610.09,5616.01,5653.12,5679.05,5679.08,5687.04,5696.03,5730.08,5788.12,5847.01,5922.04,6022.04,6030.04,6039.06,6072.11,6072.16,6115.06,6115.09,6157.04,6190.03,6206.08,6215.04,6233.04,6306.01,6306.06,6364.07,6364.10,6389.09,6432.08,6432.09,6450.05,6459.04,6459.07,6492.08,6498.10,6526.01,6535.04,6541.03,6551.02,6578.01,6593.15,6611.02,6611.07,6617.09,6626.01,6650.07,6659.09,6691.11,6726.01,6740.01,6740.10,6756.05,6765.01,6779.05,6786.02,6816.07,6830.04,6854.05,6948.10,6955.05,7023.04,7175.05,7188.13,8057.02,8358.03,HB101,HB103,HB105,HB106,HB201,HB202,HB203,HB301,HB302,HB303,HB304,HB305,HB401,HB402,HB407,HB408,HB409,HB410,HB501,HB502,HB503,HB505,HB506,HB601,HB602,HB603,HB608,HB609,HB610,HB611,HB612,JC002,JC003,JC006,JC008,JC009,JC013,JC014,JC018,JC019,JC020,JC022,JC023,JC024,JC027,JC032,JC034,JC035,JC038,JC051,JC052,JC053,JC055,JC057,JC059,JC063,JC065,JC066,JC072,JC074,JC075,JC076,JC077,JC078,JC080,JC081,JC082,JC084,JC093,JC094,JC095,JC097,JC098,JC099,JC102,JC103,JC105,JC107,JC108,JC109,JC110,JC115,JC116,JC117,JC118,JC119,JC120,JC121,JC122,JC123,JC124,JC127,JC130,JC131,JC132,JC133,JC134,JC135,JC137,JC138,JC139,JC140,JC142,JC143,JC144,JC145,JC148,JC149
JC077,7.725,7.4829,7.6999,7.9423,6.7487,8.4526,8.8237,5.3569,5.7156,5.6287,5.5705,4.8345,5.7166,5.0184,5.2513,4.7213,8.7254,5.6082,5.5592,5.2893,4.8339,5.6647,5.1946,6.1701,5.557,4.8246,7.3154,5.0839,4.629,6.8797,9.0206,5.5414,5.4644,4.6712,6.3464,5.7974,5.4439,5.5657,7.1642,9.8123,6.6891,5.1623,5.1386,6.2453,5.1233,5.3628,5.5194,6.4583,6.3988,5.8994,5.2185,5.6347,7.9133,5.4098,6.3493,6.4635,5.8203,5.1396,5.3873,7.0883,5.6142,5.6919,6.9403,6.3529,5.7685,6.3386,5.9976,6.0211,5.975,5.8739,6.3011,7.9433,7.2631,6.1348,6.2976,6.4086,7.7185,7.7815,8.601,8.6466,8.6757,7.3311,6.8162,6.8929,7.2867,9.3046,7.5866,7.1671,9.2487,8.6436,7.1102,8.5619,7.4448,7.3286,9.5182,8.9153,9.8545,9.2055,9.8044,7.6178,9.0117,8.9299,7.8576,7.3947,8.9332,8.2982,8.7761,10.174,8.4918,9.2216,8.5845,9.0336,10.0845,11.383,17.5958,18.3375,3.9168,4.1591,3.9456,4.0545,5.289,5.4447,5.4345,3.9757,4.1706,4.3206,4.119,4.2181,3.2167,3.4581,3.687,3.4046,3.612,3.6944,4.5831,5.0467,4.5298,4.9995,5.1134,4.1919,4.5771,4.6884,3.9028,4.0914,4.8354,4.4032,3.92,3.2291,2.317,2.8063,3.4632,2.4571,2.4536,2.7281,2.0053,1.7543,0.7692,2.5799,1.8198,3.0757,2.2657,2.118,2.4596,1.9854,3.019,1.0499,1.5872,0.8443,0.7401,3.6098,4.1779,1.1118,2.0816,3.2815,2.8626,2.1799,2.0232,1.8134,0.0,0.9593,3.1869,1.9116,2.406,0.6734,0.7189,0.9197,0.3142,2.4494,3.0663,1.7085,2.8665,1.762,2.7071,1.3818,1.9208,1.4251,1.8687,2.3743,3.1282,1.2875,1.1529,0.9785,0.6755,0.3952,0.7519,1.1612,1.5133,1.7181,2.2267,2.1083,2.4208,2.3439,2.4881,2.8061,2.8819,2.8966,3.261,3.1031,1.5959,1.695,2.8723,1.2758,2.9264,2.8967
JC078,6.7854,6.5525,6.775,7.0205,5.8292,7.5748,7.966,4.4704,4.86,4.7692,4.7228,3.9791,4.8897,4.1995,4.4458,3.8957,7.9726,4.8375,4.7653,4.5097,4.0529,4.9103,4.4385,5.4235,4.825,4.0821,6.5755,4.3547,3.9057,6.1498,8.3081,4.8516,4.7651,3.986,5.6696,5.1319,4.7774,4.9081,6.5051,9.1396,6.0382,4.5343,4.4923,5.6123,4.5128,4.7399,4.9219,5.8366,5.7967,5.3134,4.6355,5.0452,7.2958,4.8517,5.7833,5.8821,5.27,4.6253,4.8827,6.5728,5.1717,5.2826,6.5012,5.9529,5.4356,5.9934,5.6482,5.6825,5.6911,5.5838,6.0042,7.5573,6.9067,5.9164,6.0408,6.1648,7.4094,7.4776,8.2485,8.3185,8.3498,7.0736,6.6036,6.7097,7.0654,8.9634,7.3441,7.0016,8.9268,8.3609,6.9644,8.3112,7.2777,7.1755,9.2268,8.6458,9.542,8.9363,9.5104,7.4977,8.7907,8.7054,7.7428,7.3087,8.7472,8.1349,8.6061,9.9046,8.3438,9.0629,8.5022,8.9428,9.9964,11.2152,17.5661,18.4438,3.7109,3.9467,3.7791,3.8505,5.2692,5.4603,5.495,3.9646,4.1882,4.3384,4.2212,4.3488,3.2193,3.4455,3.6562,3.4897,3.5122,3.7891,4.6314,5.0541,4.6505,5.0721,5.2291,4.1472,4.4743,4.6482,3.802,3.8963,4.946,4.2631,3.7406,2.4712,1.6713,2.2576,3.0988,2.2202,1.6937,2.09,2.407,2.0185,1.1392,2.8232,1.5737,3.3797,1.9625,1.6583,2.5915,1.3924,2.2241,1.8293,0.6519,1.8032,1.3802,3.7814,4.3512,1.3767,2.7178,2.8905,2.0542,1.7983,1.8035,1.4159,0.9593,0.0,3.6384,1.7467,1.9138,0.3315,1.5644,1.7122,1.2033,1.7585,2.6025,1.1997,2.1304,2.247,2.7641,1.5883,2.1506,1.9555,1.1302,1.7925,2.4248,0.3886,0.2372,0.6932,0.6568,1.0071,1.3732,1.0966,2.1499,1.5672,2.585,2.6138,2.35,2.109,2.6003,3.139,2.9614,2.8546,3.1169,2.7802,1.9672,1.8665,3.0464,2.1675,2.3401,2.2873
JC080,8.8455,8.5098,8.6502,8.8437,7.7275,8.9432,9.1447,6.2472,6.3515,6.3016,6.182,5.6252,6.1848,5.5724,5.6895,5.3745,8.4461,5.8038,5.8794,5.5903,5.2409,5.7709,5.4031,6.1516,5.5796,5.0567,7.1088,5.1944,4.8281,6.6784,8.5193,5.378,5.3588,4.6983,5.98,5.4785,5.2017,5.2599,6.6041,9.0706,6.1584,4.8268,4.8826,5.7082,4.7276,4.9587,4.9781,5.839,5.7087,5.2335,4.6902,5.0365,7.0893,4.739,5.5231,5.68,5.0304,4.3702,4.5191,5.9578,4.466,4.4087,5.5501,4.9127,4.2052,4.7134,4.4459,4.4287,4.2099,4.1473,4.5229,6.256,5.5494,4.1344,4.3917,4.4454,5.805,5.846,6.7493,6.715,6.7352,5.2978,4.7054,4.6873,5.1505,7.3693,5.4838,4.8836,7.2579,6.5751,4.7781,6.4061,5.1405,4.9963,7.4214,6.7905,7.8016,7.0622,7.7,5.1753,6.7455,6.6779,5.3852,4.8826,6.5783,5.921,6.3882,7.9825,6.0636,6.7823,5.9928,6.4412,7.4478,8.8881,14.7427,15.2963,2.5281,2.6755,2.4112,2.5912,2.8493,2.8817,2.7573,1.9106,1.9256,2.0185,1.6264,1.6042,1.6102,1.7085,1.8449,1.3663,2.0467,1.4271,2.1057,2.5775,1.8582,2.3604,2.346,2.1401,2.5698,2.4492,2.172,2.5811,2.1266,2.579,2.4413,4.0583,3.3312,3.1967,2.8527,2.3133,3.6901,3.4322,1.2319,1.6393,2.542,1.008,2.4801,0.5853,2.4959,2.8646,1.3642,3.1534,4.0796,3.7977,3.8571,2.9636,2.4479,1.1327,1.4515,4.2753,1.2215,2.8709,4.0452,2.6856,2.3597,2.769,3.1869,3.6384,0.0,2.2873,2.9574,3.5956,2.5629,2.3488,2.9044,3.4898,3.0245,2.9927,3.795,1.4305,1.4731,4.5397,5.0279,1.7635,3.4531,3.1797,3.8111,3.6378,3.8671,4.0806,3.8051,3.5685,3.8156,4.34,4.3211,4.9012,5.2163,4.9592,5.6025,5.5252,5.6171,5.761,6.01,6.0663,6.4447,6.2763,4.6543,4.8428,5.9497,3.5908,3.3479,3.4071
JC081,6.7984,6.4927,6.6661,6.8831,5.7142,7.1749,7.4684,4.2287,4.449,4.3799,4.2849,3.6235,4.359,3.6777,3.8592,3.4224,7.1173,4.1126,4.1207,3.8298,3.4053,4.1312,3.6867,4.6024,3.9833,3.3088,5.7067,3.5263,3.0863,5.2621,7.3418,3.8936,3.8353,3.055,4.656,4.1046,3.7635,3.8685,5.4347,8.0723,4.9569,3.438,3.4397,4.4991,3.3782,3.6255,3.7482,4.695,4.6154,4.1081,3.4391,3.8523,6.1271,3.6013,4.5323,4.6589,3.9976,3.2997,3.5362,5.2273,3.7264,3.792,5.0446,4.4483,3.857,4.4272,4.0867,4.1096,4.067,3.9649,4.3918,6.0339,5.3519,4.2438,4.3955,4.5101,5.809,5.8727,6.6895,6.7359,6.7652,5.4307,4.929,5.0181,5.3973,7.3933,5.6908,5.3015,7.3387,6.7391,5.2551,6.665,5.579,5.4699,7.6127,7.0139,7.9459,7.3045,7.8986,5.7789,7.1251,7.0419,6.0225,5.5783,7.0609,6.4359,6.9112,8.2738,6.638,7.3631,6.7725,7.2162,8.2701,9.5222,15.8287,16.6987,2.0204,2.2621,2.0663,2.1597,3.5233,3.7137,3.7523,2.2182,2.4437,2.5934,2.4979,2.6355,1.4788,1.7006,1.9095,1.7732,1.7725,2.07,2.8896,3.3075,2.9289,3.3329,3.5005,2.4014,2.7408,2.903,2.0644,2.2002,3.2179,2.5415,2.0343,1.9376,1.0731,1.1732,1.5701,0.5467,1.4219,1.2884,1.257,0.8339,1.1924,1.3009,0.2053,1.8569,0.4138,0.6061,0.9756,0.8661,1.8814,2.9333,1.7022,2.3661,1.4541,2.1058,2.66,2.9175,1.906,1.4078,1.8122,0.4781,0.1395,0.4885,1.9116,1.7467,2.2873,0.0,0.7969,1.8836,1.818,1.7503,1.8277,1.2424,1.2706,0.7347,1.6118,1.3291,1.0626,3.1753,3.7465,1.3077,1.1824,0.9577,1.7259,1.5712,1.9207,2.3933,2.2217,2.2647,2.6576,2.7688,3.4222,3.2909,4.1089,4.0182,4.0715,3.8538,4.2644,4.6875,4.6444,4.5754,4.8586,4.5226,3.4694,3.4841,4.6886,3.0301,1.3317,1.3516
JC082,6.0088,5.6996,5.8708,6.0869,4.92,6.3846,6.6869,3.4333,3.6537,3.5838,3.4902,2.8268,3.5704,2.885,3.0727,2.6264,6.3965,3.3462,3.3425,3.054,2.6214,3.3749,2.9207,3.8592,3.2389,2.542,4.9825,2.7733,2.325,4.5401,6.6527,3.179,3.1117,2.32,3.967,3.415,3.0652,3.1805,4.7718,7.4198,4.2949,2.766,2.7507,3.8461,2.7217,2.9637,3.1144,4.0557,3.9934,3.4934,2.8126,3.2289,5.5084,3.0052,3.9447,4.0577,3.4177,2.746,2.9985,4.6988,3.2641,3.3698,4.5953,4.0399,3.5274,4.0819,3.7367,3.7725,3.7959,3.6871,4.1031,5.6441,4.9933,4.0498,4.1541,4.283,5.5014,5.5706,6.3349,6.4066,6.4382,5.1811,4.7338,4.8556,5.1882,7.0501,5.4563,5.1557,7.0152,6.4571,5.1319,6.4169,5.4285,5.3361,7.3199,6.7449,7.6312,7.0351,7.6027,5.6778,6.9062,6.8197,5.9244,5.5173,6.8787,6.2819,6.7467,8.0018,6.4987,7.2076,6.7014,7.1322,8.1812,9.3476,15.7684,16.7614,1.9098,2.1274,2.0147,2.0435,3.5904,3.8156,3.9056,2.3832,2.6261,2.7631,2.7843,2.9438,1.771,1.9296,2.0815,2.1297,1.8558,2.3952,3.0761,3.4182,3.2011,3.5213,3.7303,2.5025,2.7386,2.9752,2.1141,2.0954,3.4582,2.4983,1.965,1.1468,0.4431,0.4115,1.2028,0.671,0.7858,0.4962,2.0376,1.6286,1.8097,1.9494,0.7127,2.4555,0.4637,0.2886,1.5934,0.5387,1.1247,3.4559,1.5832,3.0114,2.1247,2.5223,3.0165,3.253,2.7003,0.9876,1.0903,0.3191,0.6701,0.597,2.406,1.9138,2.9574,0.7969,0.0,2.1578,2.4917,2.4634,2.4083,0.5614,0.6895,0.7268,0.8427,2.1257,1.5462,3.486,4.0556,2.0932,0.902,0.2498,0.9292,1.6006,2.0072,2.607,2.5203,2.6956,3.1029,3.0098,3.8983,3.4649,4.4703,4.4458,4.2416,3.9559,4.5136,5.0361,4.8707,4.7431,4.9646,4.542,3.8369,3.7749,4.9602,3.6304,0.5563,0.5614
JC084,7.1094,6.8793,7.103,7.349,6.1583,7.9063,8.2971,4.8019,5.1906,5.1,5.0529,4.3095,5.2181,4.5267,4.7715,4.2234,8.2926,5.1587,5.0898,4.8319,4.3749,5.229,4.757,5.7414,5.1398,4.3979,6.8929,4.6685,4.2178,6.4654,8.6218,5.1587,5.0739,4.2908,5.9751,5.4345,5.0797,5.2088,6.8078,9.4465,6.3389,4.828,4.7899,5.9088,4.8026,5.0329,5.2095,6.131,6.0867,5.5991,4.9193,5.3312,7.5907,5.1301,6.0652,6.1676,5.5473,4.8925,5.1481,6.8438,5.4219,5.5243,6.7531,6.1936,5.6569,6.2194,5.8746,5.906,5.8993,5.7935,6.2168,7.7968,7.1374,6.1063,6.242,6.3626,7.6279,7.6948,8.4799,8.5434,8.5742,7.2771,6.7933,6.8909,7.2585,9.1925,7.5438,7.1782,9.1506,8.5733,7.1351,8.5145,7.4553,7.3487,9.4426,8.8548,9.7638,9.1456,9.7272,7.6615,8.9861,8.9017,7.9054,7.4619,8.9324,8.3126,8.7864,10.1149,8.5173,9.2404,8.6561,9.0998,10.1537,11.3974,17.7096,18.544,3.8882,4.1274,3.9449,4.0281,5.3965,5.5769,5.5973,4.0829,4.2986,4.4495,4.3041,4.4229,3.3272,3.5605,3.7787,3.573,3.6554,3.8716,4.7341,5.1719,4.7295,5.1688,5.3123,4.2772,4.6243,4.7794,3.9476,4.0715,5.0297,4.4235,3.91,2.7864,1.9551,2.5218,3.3187,2.3914,2.0056,2.3762,2.3679,2.0184,1.054,2.8459,1.732,3.3876,2.1497,1.8878,2.6487,1.6565,2.5452,1.4977,0.9826,1.5121,1.2241,3.8382,4.411,1.0962,2.5968,3.1163,2.3769,2.0067,1.9601,1.619,0.6734,0.3315,3.5956,1.8836,2.1578,0.0,1.342,1.5142,0.9531,2.0549,2.8465,1.4318,2.4398,2.1751,2.8489,1.3297,1.9016,1.8605,1.4306,2.0604,2.7286,0.7154,0.4846,0.5183,0.3626,0.6758,1.0447,0.8857,1.8284,1.4139,2.3134,2.3142,2.1904,2.0019,2.3896,2.8784,2.7645,2.6933,2.9921,2.7169,1.6836,1.6254,2.8242,1.8403,2.6151,2.5678
JC093,8.1705,7.9069,8.1107,8.3459,7.1531,8.777,9.1165,5.716,6.0273,5.9465,5.8733,5.1568,5.9912,5.2927,5.5066,5.0084,8.8882,5.8192,5.7968,5.5148,5.0685,5.8572,5.3962,6.3476,5.7277,5.0186,7.4742,5.2594,4.8076,7.0318,9.138,5.6696,5.6033,4.8116,6.4505,5.898,5.5512,5.6625,7.242,9.8844,6.7641,5.2389,5.2323,6.3087,5.1847,5.4308,5.5615,6.5083,6.4316,5.9248,5.2532,5.6675,7.9443,5.419,6.3503,6.4768,5.8155,5.1167,5.3511,7.0362,5.5223,5.572,6.8262,6.2149,5.5876,6.1581,5.8256,5.8404,5.7538,5.6589,6.0846,7.7763,7.0799,5.8633,6.0515,6.1515,7.4946,7.5532,8.4026,8.4292,8.4565,7.0731,6.5316,6.5866,7.0031,9.0925,7.3151,6.8456,9.0224,8.3925,6.7758,8.2881,7.1216,6.997,9.2675,8.6525,9.6175,8.9405,9.5539,7.2611,8.7136,8.6348,7.4955,7.0175,8.6113,7.9652,8.4442,9.9036,8.1469,8.8791,8.1957,8.6475,9.691,11.0362,17.1469,17.8117,3.689,3.9273,3.6881,3.8202,4.8955,5.0257,4.9875,3.6081,3.7778,3.9236,3.6727,3.7513,2.8715,3.1117,3.3434,2.9938,3.3201,3.266,4.1596,4.6399,4.0619,4.5523,4.6378,3.8405,4.2548,4.3207,3.6,3.8493,4.3677,4.1118,3.6727,3.4835,2.5305,2.903,3.3748,2.3444,2.7508,2.9029,1.4684,1.3549,0.6935,2.1068,1.8034,2.5379,2.2242,2.2118,2.074,2.195,3.3184,1.2912,2.1145,0.5574,0.368,3.1349,3.6859,1.7252,1.3986,3.2233,3.1826,2.2077,1.9524,1.9084,0.7189,1.5644,2.5629,1.818,2.4917,1.342,0.0,0.2166,0.405,2.6883,3.078,1.9012,3.1177,1.1898,2.3554,1.9845,2.4654,0.8642,2.2005,2.5322,3.3365,1.8088,1.7879,1.6973,1.3945,1.0454,1.2529,1.857,1.8238,2.401,2.6785,2.4657,3.0576,3.0254,3.0542,3.2407,3.4472,3.5096,3.9002,3.7907,2.0955,2.2828,3.3937,1.2494,3.0454,3.0366
JC094,8.2298,7.9589,8.1579,8.3902,7.1994,8.794,9.1227,5.7501,6.045,5.9664,5.8885,5.1806,5.9971,5.3007,5.5078,5.0215,8.8539,5.8056,5.7915,5.5066,5.0647,5.8378,5.381,6.3223,5.7019,5.0025,7.4409,5.2367,4.7876,6.9972,9.0898,5.6312,5.5684,4.7801,6.4028,5.8508,5.507,5.6148,7.1849,9.8221,6.7072,5.1866,5.1852,6.2495,5.1282,5.3753,5.4981,6.4447,6.3631,5.8555,5.1887,5.6012,7.8726,5.3465,6.2729,6.4027,5.7379,5.0362,5.266,6.9427,5.4212,5.4632,6.7162,6.0997,5.4625,6.0318,5.7023,5.7148,5.618,5.5248,5.9492,7.6509,6.9513,5.7146,5.9087,6.0058,7.3552,7.4125,8.2685,8.2904,8.3171,6.9258,6.3786,6.4284,6.8497,8.9544,7.1643,6.6835,8.8808,8.2454,6.6109,8.1356,6.9588,6.8323,9.1198,8.5024,9.4728,8.7896,9.406,7.0906,8.5551,8.4771,7.3235,6.8427,8.4474,7.7993,8.2782,9.7508,7.9783,8.7105,8.0174,8.4695,9.5109,10.8655,16.9544,17.6066,3.5585,3.7946,3.5497,3.6873,4.7199,4.8444,4.8003,3.4422,3.6052,3.7495,3.4883,3.5623,2.7151,2.9535,3.1846,2.8202,3.1747,3.087,3.979,4.4619,3.872,4.3657,4.4453,3.6776,4.0976,4.1524,3.4503,3.7142,4.1772,3.9628,3.5371,3.4949,2.5401,2.8721,3.285,2.2595,2.7829,2.8956,1.2756,1.2056,0.7226,1.9238,1.7599,2.3378,2.1626,2.1912,1.9144,2.2096,3.3452,1.484,2.2281,0.7003,0.38,2.9458,3.4918,1.9418,1.1823,3.1435,3.2171,2.1672,1.8881,1.8955,0.9197,1.7122,2.3488,1.7503,2.4634,1.5142,0.2166,0.0,0.6067,2.7033,3.0199,1.9179,3.1313,0.9916,2.2017,2.201,2.6791,0.6777,2.252,2.525,3.3348,1.9259,1.9419,1.8948,1.5934,1.2591,1.468,2.0681,2.0168,2.6147,2.8835,2.6598,3.2742,3.2396,3.2686,3.442,3.6612,3.726,4.1168,4.0043,2.3069,2.4989,3.6043,1.3976,3.0196,3.0172
JC095,7.9073,7.6551,7.8661,8.1054,6.9112,8.58,8.937,5.4969,5.8344,5.7501,5.685,4.9566,5.8185,5.1189,5.3436,4.827,8.7805,5.6812,5.6441,5.3682,4.9159,5.7294,5.2625,6.2289,5.6117,4.8882,7.3674,5.1398,4.6852,6.9282,9.0557,5.5771,5.5047,4.7104,6.3728,5.8213,5.4701,5.5875,7.1801,9.828,6.7032,5.1743,5.1581,6.2535,5.1285,5.3714,5.5169,6.461,6.3938,5.8903,5.2121,5.6284,7.9094,5.3926,6.3303,6.45,5.7978,5.1078,5.3502,7.0472,5.5535,5.6193,6.8722,6.2736,5.6699,6.2411,5.9032,5.923,5.8597,5.761,6.1882,7.8535,7.1657,5.9985,6.1722,6.2787,7.6042,7.6654,8.4984,8.5359,8.5643,7.202,6.6753,6.7429,7.1467,9.1967,7.452,7.011,9.1346,8.5186,6.9487,8.4271,7.2883,7.1684,9.3939,8.7855,9.7362,9.075,9.6804,7.4474,8.867,8.7864,7.6852,7.2156,8.7784,8.1383,8.617,10.0418,8.3271,9.0583,8.4014,8.8519,9.9003,11.219,17.3902,18.0998,3.7934,4.0349,3.8099,3.9289,5.1006,5.2461,5.2245,3.7948,3.98,4.1287,3.9068,3.998,3.0417,3.2839,3.5148,3.2042,3.4607,3.4881,4.3811,4.8524,4.3098,4.7887,4.8914,4.0182,4.4165,4.5094,3.7482,3.9626,4.6161,4.2549,3.7884,3.3147,2.3771,2.8172,3.3969,2.3727,2.5543,2.7739,1.7488,1.5441,0.6358,2.351,1.7678,2.8248,2.2098,2.1205,2.2635,2.0397,3.1244,1.1143,1.7948,0.6484,0.4835,3.3848,3.9476,1.3721,1.777,3.2272,2.9769,2.1535,1.951,1.8116,0.3142,1.2033,2.9044,1.8277,2.4083,0.9531,0.405,0.6067,0.0,2.5226,3.0412,1.7503,2.9485,1.4911,2.5263,1.6387,2.1523,1.1534,1.9802,2.4091,3.192,1.4886,1.4161,1.2924,0.9896,0.6658,0.9432,1.4647,1.6258,2.0163,2.4155,2.2514,2.6983,2.6422,2.7324,2.99,3.1269,3.1638,3.5408,3.4046,1.8028,1.9464,3.0969,1.2224,2.9482,2.9278
JC097,5.5916,5.299,5.485,5.7107,4.5276,6.0914,6.4285,3.0584,3.342,3.2631,3.1863,2.4786,3.3039,2.6049,2.8233,2.3204,6.2764,3.1613,3.1215,2.8461,2.3934,3.2154,2.7457,3.7208,3.1091,2.3752,4.8674,2.6359,2.1815,4.4334,6.5815,3.1086,3.0267,2.2388,3.9226,3.3802,3.0254,3.154,4.7534,7.3944,4.284,2.7758,2.7354,3.8548,2.7548,2.9814,3.1647,4.0784,4.0384,3.5572,2.8815,3.2889,5.5378,3.1037,4.03,4.1257,3.5225,2.8982,3.158,4.8323,3.4833,3.618,4.7999,4.2851,3.8375,4.3714,4.0291,4.0728,4.137,4.0262,4.4287,5.8831,5.2614,4.43,4.5069,4.6422,5.7987,5.8708,6.5937,6.6823,6.7152,5.5172,5.1051,5.2428,5.5475,7.3122,5.7988,5.5487,7.291,6.7635,5.5362,6.7443,5.8169,5.7335,7.6142,7.0576,7.9095,7.3458,7.8935,6.0887,7.2478,7.1599,6.335,5.9475,7.2412,6.6626,7.1193,8.3061,6.8858,7.5827,7.1205,7.5433,8.5861,9.7046,16.1739,17.2205,2.3785,2.5786,2.5001,2.505,4.0848,4.3184,4.422,2.917,3.1604,3.2933,3.3344,3.4958,2.3289,2.4797,2.621,2.6895,2.3824,2.9517,3.6068,3.9271,3.7468,4.0489,4.2654,3.0203,3.2223,3.4783,2.6265,2.5593,3.9969,2.9731,2.4462,0.7956,0.1733,0.6216,1.6041,1.2308,0.2284,0.3526,2.4972,2.0619,1.9958,2.4832,1.0907,3.0038,1.0006,0.637,2.1308,0.494,0.6572,3.4791,1.2694,3.1608,2.3356,3.0834,3.5733,3.1352,3.1254,1.3868,0.5701,0.8042,1.1429,0.8464,2.4494,1.7585,3.4898,1.2424,0.5614,2.0549,2.6883,2.7033,2.5226,0.0,1.0345,0.7873,0.4294,2.542,2.1028,3.3424,3.8963,2.4508,0.6284,0.316,0.6805,1.3886,1.787,2.4308,2.4092,2.6732,3.0742,2.8336,3.871,3.2275,4.3412,4.368,3.9833,3.66,4.3031,4.8884,4.6391,4.475,4.6549,4.1871,3.7257,3.6091,4.7583,3.7191,0.6353,0.5617
JC098,5.8211,5.487,5.6327,5.8318,4.7043,6.014,6.2733,3.2228,3.347,3.2912,3.1781,2.6007,3.2091,2.5647,2.707,2.3528,5.8526,2.9,2.9351,2.6416,2.2508,2.9023,2.4781,3.3561,2.7414,2.1075,4.4447,2.2983,1.8784,3.9998,6.0712,2.6311,2.5776,1.812,3.3858,2.8348,2.4958,2.5987,4.1656,6.8064,3.6878,2.1674,2.1705,3.2312,2.1085,2.3555,2.4839,3.4306,3.3566,2.8513,2.1763,2.5915,4.8714,2.3514,3.2892,3.4091,2.7574,2.0733,2.3219,4.0233,2.5755,2.6803,3.9069,3.3506,2.8476,3.3978,3.0528,3.0905,3.1278,3.0179,3.4292,4.9549,4.3063,3.4034,3.4919,3.6243,4.8203,4.8902,5.6473,5.7214,5.7533,4.5124,4.0825,4.2147,4.5305,6.3631,4.7906,4.5191,6.3303,5.779,4.504,5.7457,4.7888,4.7029,6.6389,6.0688,6.9469,6.3585,6.921,5.0556,6.241,6.1538,5.302,4.913,6.2237,5.6374,6.0974,7.3237,5.8586,6.56,6.0866,6.5105,7.5546,8.6906,15.143,16.1885,1.3662,1.553,1.5018,1.4858,3.0808,3.3226,3.4447,1.9977,2.237,2.3561,2.4684,2.6372,1.5634,1.6437,1.7299,1.929,1.4608,2.1407,2.6661,2.9417,2.8522,3.096,3.3293,2.0604,2.2137,2.4886,1.6645,1.5412,3.074,1.9589,1.4443,1.1402,1.0144,0.4137,0.5708,0.8248,1.2441,0.7209,2.346,2.0124,2.4206,2.0594,1.2788,2.4629,0.8574,0.9626,1.7176,1.2171,1.2837,4.1143,2.2383,3.6173,2.7109,2.3392,2.7476,3.9411,3.0403,0.3567,1.3451,0.8888,1.1321,1.2561,3.0663,2.6025,3.0245,1.2706,0.6895,2.8465,3.078,3.0199,3.0412,1.0345,0.0,1.4148,1.0305,2.504,1.552,4.1752,4.7451,2.5516,1.5537,0.8402,0.8868,2.2817,2.6897,3.2957,3.2088,3.3712,3.7779,3.6988,4.5697,4.1487,5.1582,5.1269,4.9227,4.6275,5.2015,5.7249,5.5566,5.4228,5.6333,5.1922,4.5237,4.4644,5.6489,4.2612,0.4625,0.552
